expiry_gap_hours,food_category,quantity_kg,storage_temp_c,donor_type,preparation_method,distance_to_ngo_km,donation_frequency,time_of_day,ambient_humidity,packaging_integrity,seasonal_indicator,urgency_class,food_category_enc,donor_type_enc,prep_method_enc,seasonal_enc,urgency_enc
34.66,Fresh Produce,31.3,6.2,supermarket,processed,3.3,19,2.3,47.0,0.55,spring,Moderate,5,4,3,1,3
1.96,Fresh Produce,46.0,5.6,corporate,raw,13.8,2,21.1,33.7,0.64,monsoon,Critical,5,0,4,0,0
11.64,Fresh Produce,30.3,2.9,event,cooked,27.6,13,3.6,74.8,0.59,spring,High,5,1,0,1,1
5.57,Fresh Produce,26.4,4.0,corporate,processed,12.5,6,3.9,88.3,0.93,spring,High,5,0,3,1,1
70.53,Fresh Produce,44.8,2.9,household,frozen,16.2,11,23.4,59.8,0.76,spring,Low,5,2,1,1,2
37.53,Fresh Produce,35.3,2.1,corporate,raw,16.0,7,16.6,30.9,0.53,spring,Low,5,0,4,1,2
20.14,Fresh Produce,10.7,3.7,supermarket,processed,23.4,10,18.2,45.2,0.32,summer,High,5,4,3,2,1
43.73,Fresh Produce,6.5,5.8,household,cooked,6.7,4,0.2,81.5,0.33,summer,Low,5,2,0,2,2
62.35,Fresh Produce,24.8,7.7,corporate,raw,21.9,5,0.6,54.0,0.64,summer,Low,5,0,4,2,2
53.35,Fresh Produce,23.5,4.2,event,processed,24.1,7,8.1,57.9,0.99,winter,Low,5,1,3,3,2
44.29,Fresh Produce,31.9,5.1,restaurant,processed,13.2,18,12.9,49.0,0.6,summer,Low,5,3,3,2,2
15.57,Fresh Produce,8.1,7.8,household,packaged,28.1,13,7.7,63.3,0.64,spring,High,5,2,2,1,1
2.04,Fresh Produce,30.6,6.0,household,frozen,21.6,1,9.2,81.3,0.43,winter,High,5,2,1,3,1
3.94,Fresh Produce,1.4,4.5,corporate,raw,14.1,6,12.7,52.8,0.72,summer,High,5,0,4,2,1
50.56,Fresh Produce,23.8,6.8,corporate,processed,4.8,12,13.8,71.2,0.47,winter,Low,5,0,3,3,2
42.18,Fresh Produce,35.1,3.2,household,raw,2.7,7,16.3,43.0,0.38,monsoon,Low,5,2,4,0,2
46.74,Fresh Produce,30.5,4.3,event,cooked,17.6,11,8.8,64.4,0.84,summer,Low,5,1,0,2,2
41.13,Fresh Produce,38.3,6.7,restaurant,raw,14.3,7,2.9,51.3,0.38,winter,Low,5,3,4,3,2
54.84,Fresh Produce,41.8,4.5,supermarket,packaged,16.9,5,0.2,89.4,0.89,summer,Low,5,4,2,2,2
54.21,Fresh Produce,32.6,7.4,event,packaged,24.2,7,6.1,88.9,0.55,monsoon,Low,5,1,2,0,2
31.36,Fresh Produce,15.4,6.7,restaurant,frozen,2.6,6,22.3,86.8,0.31,summer,Moderate,5,3,1,2,3
52.05,Fresh Produce,18.5,7.3,supermarket,frozen,27.1,1,7.3,55.5,0.59,monsoon,Low,5,4,1,0,2
68.59,Fresh Produce,43.9,6.5,household,cooked,29.0,7,6.8,86.3,0.8,spring,Low,5,2,0,1,2
8.53,Fresh Produce,40.1,3.9,corporate,frozen,20.3,2,20.6,45.3,0.42,summer,High,5,0,1,2,1
5.95,Fresh Produce,39.3,2.0,household,raw,21.0,19,1.4,55.2,0.97,spring,High,5,2,4,1,1
61.33,Fresh Produce,10.4,7.2,household,cooked,14.9,1,10.0,32.3,0.54,winter,Low,5,2,0,3,2
45.94,Fresh Produce,31.7,2.5,corporate,cooked,18.9,11,23.5,57.1,0.51,spring,Low,5,0,0,1,2
3.7,Fresh Produce,2.7,5.7,household,raw,3.3,1,16.9,78.7,0.67,monsoon,High,5,2,4,0,1
52.72,Fresh Produce,45.0,5.5,corporate,frozen,10.8,3,3.6,84.8,0.82,monsoon,Low,5,0,1,0,2
28.2,Fresh Produce,15.2,6.3,restaurant,frozen,11.4,17,8.8,43.2,0.65,spring,Moderate,5,3,1,1,3
39.85,Fresh Produce,41.8,8.0,supermarket,frozen,22.8,14,12.3,36.3,0.75,monsoon,Low,5,4,1,0,2
30.32,Fresh Produce,7.7,6.8,household,packaged,15.7,16,21.9,69.2,0.37,summer,Moderate,5,2,2,2,3
51.03,Fresh Produce,6.7,2.1,restaurant,raw,14.6,3,1.0,84.7,0.83,spring,Low,5,3,4,1,2
35.95,Fresh Produce,25.3,2.6,event,processed,23.6,7,2.1,45.7,0.67,summer,Moderate,5,1,3,2,3
17.12,Fresh Produce,18.7,2.2,event,raw,18.4,11,12.9,52.9,0.31,spring,High,5,1,4,1,1
3.78,Fresh Produce,35.0,5.7,supermarket,raw,26.0,19,16.0,35.0,0.81,summer,High,5,4,4,2,1
42.84,Fresh Produce,10.7,7.5,corporate,frozen,15.6,7,5.8,37.1,0.85,winter,Low,5,0,1,3,2
23.83,Fresh Produce,14.4,2.8,supermarket,raw,24.9,14,11.5,49.2,0.62,spring,High,5,4,4,1,1
63.32,Fresh Produce,3.0,5.9,event,cooked,8.0,18,1.2,71.3,0.49,spring,Low,5,1,0,1,2
43.15,Fresh Produce,1.6,5.1,corporate,frozen,4.3,14,0.3,78.3,0.83,summer,Low,5,0,1,2,2
53.95,Fresh Produce,4.9,7.7,event,packaged,10.3,11,11.8,79.3,0.69,spring,Low,5,1,2,1,2
30.28,Fresh Produce,23.9,2.5,event,cooked,13.1,13,12.4,46.7,0.47,spring,Moderate,5,1,0,1,3
4.88,Fresh Produce,44.1,4.1,event,packaged,15.0,5,18.6,65.0,0.86,monsoon,High,5,1,2,0,1
49.78,Fresh Produce,6.8,7.0,restaurant,raw,11.0,5,10.6,83.5,0.51,monsoon,Low,5,3,4,0,2
54.14,Fresh Produce,25.4,4.2,corporate,raw,26.0,7,22.0,42.0,0.65,spring,Low,5,0,4,1,2
31.98,Fresh Produce,17.2,4.5,household,packaged,14.5,12,3.3,85.9,0.46,summer,Moderate,5,2,2,2,3
4.29,Fresh Produce,38.7,4.0,household,cooked,29.4,1,1.0,75.1,0.97,monsoon,High,5,2,0,0,1
54.74,Fresh Produce,4.8,5.5,supermarket,frozen,8.3,9,19.5,64.9,0.59,summer,Low,5,4,1,2,2
38.28,Fresh Produce,2.3,6.1,event,cooked,7.0,16,4.0,73.4,0.41,spring,Low,5,1,0,1,2
23.91,Fresh Produce,4.3,4.9,corporate,cooked,14.8,18,1.6,45.6,0.67,monsoon,High,5,0,0,0,1
50.54,Fresh Produce,19.7,7.9,household,frozen,11.6,13,12.6,33.1,0.65,monsoon,Low,5,2,1,0,2
65.02,Fresh Produce,14.0,6.2,event,frozen,9.8,3,8.5,59.5,0.38,monsoon,Low,5,1,1,0,2
37.38,Fresh Produce,43.2,5.5,household,cooked,27.9,7,17.1,38.7,0.6,winter,Low,5,2,0,3,2
34.79,Fresh Produce,2.7,6.2,household,raw,11.5,10,5.0,46.2,1.0,monsoon,Moderate,5,2,4,0,3
21.17,Fresh Produce,6.6,6.8,corporate,raw,23.9,19,12.2,54.4,0.53,winter,High,5,0,4,3,1
0.71,Fresh Produce,28.1,5.3,event,raw,27.3,18,18.2,44.5,0.54,spring,Critical,5,1,4,1,0
8.08,Fresh Produce,28.9,3.7,corporate,raw,15.5,18,12.8,34.8,0.46,summer,High,5,0,4,2,1
71.82,Fresh Produce,3.1,5.6,household,processed,27.6,6,14.3,35.3,0.56,summer,Low,5,2,3,2,2
45.34,Fresh Produce,2.0,2.5,restaurant,frozen,18.7,2,2.8,83.3,0.62,summer,Low,5,3,1,2,2
25.48,Fresh Produce,41.4,7.1,corporate,processed,16.9,13,4.6,75.7,0.92,monsoon,Moderate,5,0,3,0,3
46.4,Fresh Produce,33.9,3.3,event,packaged,10.3,4,3.1,53.8,0.97,spring,Low,5,1,2,1,2
71.48,Fresh Produce,37.7,4.0,restaurant,processed,2.2,10,4.7,70.2,0.73,summer,Low,5,3,3,2,2
4.95,Fresh Produce,49.3,3.9,event,raw,28.3,5,2.9,45.2,0.38,winter,High,5,1,4,3,1
23.43,Fresh Produce,43.9,4.7,event,raw,22.7,17,13.4,31.1,0.61,spring,High,5,1,4,1,1
24.97,Fresh Produce,8.2,2.9,household,processed,8.7,1,1.4,47.6,0.66,spring,Moderate,5,2,3,1,3
26.82,Fresh Produce,1.8,5.2,household,cooked,3.5,7,6.7,30.2,0.99,monsoon,Moderate,5,2,0,0,3
51.98,Fresh Produce,2.7,7.9,event,raw,29.8,10,22.1,30.8,0.7,monsoon,Low,5,1,4,0,2
60.28,Fresh Produce,36.0,5.4,household,processed,13.9,3,5.0,64.4,0.33,summer,Low,5,2,3,2,2
52.53,Fresh Produce,47.9,4.8,household,packaged,17.3,14,12.7,48.7,0.91,summer,Low,5,2,2,2,2
26.82,Fresh Produce,46.0,6.5,corporate,processed,28.3,5,22.0,72.2,0.45,monsoon,Moderate,5,0,3,0,3
22.08,Fresh Produce,19.4,2.0,supermarket,raw,23.1,2,21.9,33.8,0.39,monsoon,High,5,4,4,0,1
45.51,Fresh Produce,20.0,7.4,restaurant,cooked,13.7,18,15.1,48.8,0.76,monsoon,Low,5,3,0,0,2
65.86,Fresh Produce,28.3,4.2,event,frozen,21.9,18,5.7,41.1,0.73,summer,Low,5,1,1,2,2
70.79,Fresh Produce,12.2,4.0,household,raw,17.5,13,6.0,45.2,0.57,monsoon,Low,5,2,4,0,2
10.07,Fresh Produce,47.0,2.9,corporate,processed,16.5,2,1.2,30.9,0.83,summer,High,5,0,3,2,1
1.75,Fresh Produce,5.9,5.8,event,packaged,20.8,16,12.7,63.6,0.94,spring,Critical,5,1,2,1,0
35.05,Fresh Produce,45.5,5.4,household,packaged,21.2,17,4.5,40.8,0.39,monsoon,Moderate,5,2,2,0,3
25.07,Fresh Produce,16.5,7.6,supermarket,processed,9.5,17,12.1,58.3,0.94,spring,Moderate,5,4,3,1,3
31.28,Fresh Produce,23.5,7.3,household,packaged,18.5,2,16.2,76.7,0.84,monsoon,Moderate,5,2,2,0,3
12.06,Fresh Produce,32.2,3.3,supermarket,packaged,0.7,6,5.1,32.0,0.62,winter,High,5,4,2,3,1
33.38,Fresh Produce,5.5,2.9,supermarket,raw,19.9,11,6.3,49.9,0.55,spring,Moderate,5,4,4,1,3
66.11,Fresh Produce,40.7,2.7,household,cooked,3.3,19,10.0,51.3,0.71,spring,Low,5,2,0,1,2
33.34,Fresh Produce,15.8,3.1,event,cooked,6.1,4,10.3,72.8,0.7,spring,Moderate,5,1,0,1,3
28.56,Fresh Produce,26.7,2.2,household,cooked,21.7,13,19.8,64.7,0.92,winter,Moderate,5,2,0,3,3
28.18,Fresh Produce,1.7,7.4,supermarket,raw,23.2,9,11.9,48.4,0.96,summer,Moderate,5,4,4,2,3
15.77,Fresh Produce,11.2,5.2,event,frozen,17.2,3,0.6,82.7,0.81,winter,High,5,1,1,3,1
5.84,Fresh Produce,3.6,4.8,household,raw,15.4,18,7.4,80.1,0.83,monsoon,High,5,2,4,0,1
20.53,Fresh Produce,45.5,6.8,event,frozen,26.1,19,14.8,51.1,0.98,spring,High,5,1,1,1,1
70.64,Fresh Produce,10.8,7.5,household,processed,28.3,17,15.7,33.9,0.63,spring,Low,5,2,3,1,2
55.02,Fresh Produce,30.6,4.9,household,cooked,25.1,18,5.2,36.8,0.89,winter,Low,5,2,0,3,2
61.49,Fresh Produce,29.6,2.2,event,packaged,29.6,6,18.1,77.3,0.67,spring,Low,5,1,2,1,2
24.62,Fresh Produce,23.6,7.5,corporate,cooked,8.1,10,20.5,65.4,0.7,summer,Moderate,5,0,0,2,3
52.05,Fresh Produce,18.0,2.2,supermarket,packaged,9.1,14,0.5,58.7,0.33,spring,Low,5,4,2,1,2
56.54,Fresh Produce,6.5,4.3,household,processed,6.2,11,19.5,61.1,0.44,spring,Low,5,2,3,1,2
22.69,Fresh Produce,26.8,7.7,corporate,processed,24.9,1,4.3,52.3,0.42,monsoon,High,5,0,3,0,1
40.23,Fresh Produce,17.1,2.6,restaurant,raw,25.1,7,4.7,81.3,0.75,summer,Low,5,3,4,2,2
61.05,Fresh Produce,15.8,4.2,event,cooked,27.1,18,3.5,76.8,0.95,summer,Low,5,1,0,2,2
12.68,Fresh Produce,35.0,5.5,corporate,frozen,17.2,7,23.6,76.2,0.61,summer,High,5,0,1,2,1
5.4,Fresh Produce,38.9,2.1,household,packaged,22.8,11,3.0,64.7,0.34,spring,High,5,2,2,1,1
61.72,Fresh Produce,27.8,7.9,supermarket,frozen,27.8,4,12.2,83.1,0.86,winter,Low,5,4,1,3,2
27.79,Fresh Produce,40.6,4.5,supermarket,frozen,26.9,14,8.4,79.5,0.95,summer,Moderate,5,4,1,2,3
40.46,Fresh Produce,32.8,5.6,corporate,raw,8.5,1,19.9,68.4,0.43,monsoon,Low,5,0,4,0,2
41.65,Fresh Produce,27.5,2.8,corporate,raw,27.1,13,2.1,89.1,0.93,monsoon,Low,5,0,4,0,2
54.15,Fresh Produce,44.0,7.3,restaurant,cooked,15.4,12,20.1,75.5,0.84,winter,Low,5,3,0,3,2
23.63,Fresh Produce,18.5,2.9,restaurant,frozen,28.7,6,6.0,53.7,0.44,spring,High,5,3,1,1,1
50.46,Fresh Produce,23.2,4.3,household,cooked,5.7,16,20.1,73.0,0.41,winter,Low,5,2,0,3,2
42.47,Fresh Produce,23.7,4.9,event,processed,19.2,5,21.6,85.8,0.68,monsoon,Low,5,1,3,0,2
71.3,Fresh Produce,17.8,2.4,corporate,packaged,5.7,14,11.8,68.4,0.88,summer,Low,5,0,2,2,2
6.61,Fresh Produce,10.0,3.8,supermarket,frozen,27.2,17,9.0,44.7,0.39,winter,High,5,4,1,3,1
61.33,Fresh Produce,5.4,5.4,corporate,processed,10.0,16,20.7,82.8,0.62,summer,Low,5,0,3,2,2
30.41,Fresh Produce,30.9,4.1,event,cooked,29.8,18,8.1,67.2,0.34,summer,Moderate,5,1,0,2,3
32.24,Fresh Produce,47.4,7.7,restaurant,raw,4.6,17,21.7,60.2,0.99,spring,Moderate,5,3,4,1,3
66.33,Fresh Produce,16.0,2.1,event,frozen,12.2,18,10.2,32.3,0.35,summer,Low,5,1,1,2,2
32.36,Fresh Produce,48.7,5.6,supermarket,raw,9.8,1,3.8,31.2,0.67,monsoon,Moderate,5,4,4,0,3
6.75,Fresh Produce,44.5,5.4,supermarket,frozen,10.9,7,0.9,54.8,0.31,spring,High,5,4,1,1,1
47.75,Fresh Produce,4.8,4.1,restaurant,cooked,24.5,13,9.9,81.9,0.78,summer,Low,5,3,0,2,2
29.8,Fresh Produce,45.2,4.6,restaurant,processed,3.0,7,11.8,88.1,0.53,summer,Moderate,5,3,3,2,3
45.39,Fresh Produce,35.1,3.5,corporate,cooked,12.0,17,13.4,57.2,0.79,summer,Low,5,0,0,2,2
64.93,Fresh Produce,48.5,7.3,corporate,processed,7.0,11,6.9,73.6,0.96,spring,Low,5,0,3,1,2
12.04,Fresh Produce,23.8,7.7,household,processed,6.9,14,10.8,63.1,0.6,monsoon,High,5,2,3,0,1
35.57,Fresh Produce,40.3,6.1,event,processed,5.4,12,16.6,36.2,0.48,monsoon,Moderate,5,1,3,0,3
48.15,Fresh Produce,16.7,7.9,household,processed,26.7,11,19.0,58.7,0.44,spring,Low,5,2,3,1,2
63.58,Fresh Produce,39.7,7.4,corporate,raw,25.5,10,17.7,50.5,0.64,spring,Low,5,0,4,1,2
4.22,Fresh Produce,10.1,7.7,supermarket,packaged,2.7,8,23.0,75.2,0.89,monsoon,High,5,4,2,0,1
11.03,Fresh Produce,23.6,7.0,event,processed,1.6,16,21.5,64.4,0.91,monsoon,High,5,1,3,0,1
58.54,Fresh Produce,15.4,6.2,restaurant,frozen,15.7,11,13.7,54.0,0.83,spring,Low,5,3,1,1,2
14.41,Fresh Produce,33.3,7.9,supermarket,frozen,15.7,13,1.9,36.1,0.68,monsoon,High,5,4,1,0,1
1.52,Fresh Produce,1.9,7.0,household,processed,28.0,16,1.5,55.2,0.47,spring,Critical,5,2,3,1,0
65.86,Fresh Produce,36.8,5.1,corporate,frozen,0.5,8,13.2,77.0,0.34,winter,Low,5,0,1,3,2
35.56,Fresh Produce,37.2,4.6,restaurant,raw,4.9,18,5.0,72.9,0.73,monsoon,Moderate,5,3,4,0,3
69.9,Fresh Produce,23.5,4.1,event,processed,19.9,18,2.9,37.1,0.38,spring,Low,5,1,3,1,2
65.41,Fresh Produce,7.9,5.2,corporate,packaged,24.9,5,18.9,32.5,0.42,spring,Low,5,0,2,1,2
65.44,Fresh Produce,33.7,5.5,corporate,raw,12.8,5,14.5,63.0,0.48,monsoon,Low,5,0,4,0,2
68.44,Fresh Produce,44.6,2.3,corporate,frozen,5.8,8,23.4,87.3,0.99,winter,Low,5,0,1,3,2
57.24,Fresh Produce,36.6,5.4,household,packaged,6.0,9,15.1,88.3,0.32,monsoon,Low,5,2,2,0,2
9.81,Fresh Produce,47.7,2.8,restaurant,packaged,25.2,14,16.9,82.7,0.86,monsoon,High,5,3,2,0,1
16.47,Fresh Produce,25.8,3.2,event,cooked,29.6,1,3.3,68.9,0.87,summer,High,5,1,0,2,1
60.75,Fresh Produce,23.1,3.5,corporate,processed,17.9,3,23.0,57.3,0.41,monsoon,Low,5,0,3,0,2
66.41,Fresh Produce,10.1,2.9,restaurant,processed,4.5,11,11.7,88.8,0.64,summer,Low,5,3,3,2,2
56.47,Fresh Produce,46.0,4.1,corporate,packaged,10.0,5,6.0,35.8,0.55,monsoon,Low,5,0,2,0,2
3.43,Fresh Produce,24.4,3.2,event,processed,5.2,7,13.3,87.8,0.41,summer,High,5,1,3,2,1
70.6,Fresh Produce,23.2,6.8,event,raw,12.9,14,3.2,31.3,0.91,summer,Low,5,1,4,2,2
56.39,Fresh Produce,22.6,5.4,household,frozen,21.7,9,3.0,63.7,0.69,winter,Low,5,2,1,3,2
26.89,Fresh Produce,36.6,2.2,household,raw,2.2,13,6.9,39.1,0.69,monsoon,Moderate,5,2,4,0,3
49.74,Fresh Produce,35.4,2.7,supermarket,raw,15.6,4,10.6,39.2,0.4,spring,Low,5,4,4,1,2
45.57,Fresh Produce,18.3,6.7,supermarket,raw,18.3,2,14.3,81.9,0.33,monsoon,Low,5,4,4,0,2
69.64,Fresh Produce,6.2,4.4,supermarket,raw,28.3,16,17.0,37.6,0.72,summer,Low,5,4,4,2,2
32.04,Fresh Produce,47.1,7.5,event,packaged,25.8,16,16.8,41.1,0.4,spring,Moderate,5,1,2,1,3
55.36,Fresh Produce,46.5,3.6,event,processed,28.6,17,7.6,52.8,0.7,monsoon,Low,5,1,3,0,2
38.27,Fresh Produce,44.2,4.8,household,cooked,24.6,19,13.2,66.0,0.38,winter,Low,5,2,0,3,2
49.17,Fresh Produce,37.8,7.2,corporate,raw,9.5,14,2.9,78.8,0.99,winter,Low,5,0,4,3,2
41.27,Fresh Produce,41.6,3.3,event,cooked,1.0,8,3.0,53.7,0.57,summer,Low,5,1,0,2,2
28.77,Fresh Produce,28.0,6.9,restaurant,cooked,9.9,9,16.7,40.3,0.78,monsoon,Moderate,5,3,0,0,3
60.83,Fresh Produce,17.9,7.1,supermarket,packaged,5.3,18,7.9,63.9,0.42,monsoon,Low,5,4,2,0,2
50.91,Fresh Produce,15.9,5.9,restaurant,cooked,28.0,9,4.7,42.6,0.98,monsoon,Low,5,3,0,0,2
69.51,Fresh Produce,46.4,6.0,supermarket,cooked,21.4,14,23.4,83.4,0.68,monsoon,Low,5,4,0,0,2
15.45,Fresh Produce,37.0,6.6,event,cooked,15.2,13,15.3,74.5,0.54,winter,High,5,1,0,3,1
59.86,Fresh Produce,34.9,6.8,restaurant,processed,15.0,2,20.6,60.1,0.74,monsoon,Low,5,3,3,0,2
47.87,Fresh Produce,29.1,3.3,restaurant,raw,26.0,5,12.1,78.3,0.48,winter,Low,5,3,4,3,2
49.5,Fresh Produce,39.5,7.6,supermarket,frozen,0.5,13,23.6,35.0,0.54,monsoon,Low,5,4,1,0,2
48.9,Fresh Produce,13.5,4.6,event,processed,8.0,7,21.5,46.4,0.71,winter,Low,5,1,3,3,2
16.38,Fresh Produce,16.7,4.6,corporate,raw,29.3,10,7.4,41.7,0.97,monsoon,High,5,0,4,0,1
35.88,Fresh Produce,46.0,6.0,restaurant,cooked,13.5,5,0.5,45.6,0.7,winter,Moderate,5,3,0,3,3
2.62,Fresh Produce,49.7,2.4,household,frozen,28.2,7,2.5,88.9,0.8,winter,High,5,2,1,3,1
9.47,Fresh Produce,14.1,4.7,corporate,processed,4.4,12,13.0,81.9,0.68,summer,High,5,0,3,2,1
5.44,Fresh Produce,45.2,5.1,household,packaged,23.0,4,18.8,44.0,0.71,spring,High,5,2,2,1,1
17.15,Fresh Produce,15.0,7.0,household,packaged,28.1,11,13.4,39.8,0.38,monsoon,High,5,2,2,0,1
61.27,Fresh Produce,23.6,5.0,corporate,packaged,28.2,9,12.4,34.7,0.78,monsoon,Low,5,0,2,0,2
7.43,Fresh Produce,13.4,7.5,corporate,raw,8.1,7,18.7,61.4,0.69,summer,High,5,0,4,2,1
29.97,Fresh Produce,20.6,6.6,supermarket,packaged,10.2,1,5.4,56.6,0.73,winter,Moderate,5,4,2,3,3
62.4,Fresh Produce,7.2,2.8,supermarket,packaged,23.5,17,16.6,73.4,0.65,summer,Low,5,4,2,2,2
35.08,Fresh Produce,26.0,2.5,household,frozen,6.0,12,11.5,67.0,0.96,spring,Moderate,5,2,1,1,3
55.0,Fresh Produce,43.4,2.1,household,raw,7.8,8,11.1,38.5,0.79,winter,Low,5,2,4,3,2
63.06,Fresh Produce,8.5,2.6,restaurant,packaged,8.2,19,3.4,58.9,0.36,summer,Low,5,3,2,2,2
31.97,Fresh Produce,7.2,5.9,corporate,packaged,26.6,16,21.8,59.6,0.94,summer,Moderate,5,0,2,2,3
44.96,Fresh Produce,23.7,7.9,supermarket,cooked,20.7,15,9.3,56.7,0.47,summer,Low,5,4,0,2,2
38.53,Fresh Produce,30.2,2.6,household,cooked,7.7,2,11.4,75.9,0.92,spring,Low,5,2,0,1,2
39.51,Fresh Produce,35.6,6.1,supermarket,packaged,29.0,3,2.5,50.9,0.93,winter,Low,5,4,2,3,2
0.79,Fresh Produce,26.3,2.5,corporate,frozen,4.7,12,16.9,83.1,0.82,monsoon,Critical,5,0,1,0,0
26.9,Fresh Produce,2.9,2.5,corporate,raw,1.1,14,0.5,34.5,0.59,monsoon,Moderate,5,0,4,0,3
5.31,Fresh Produce,42.7,3.7,restaurant,packaged,3.6,10,0.4,72.1,0.85,spring,High,5,3,2,1,1
22.34,Fresh Produce,41.2,5.8,supermarket,packaged,20.0,8,17.0,78.9,0.32,summer,High,5,4,2,2,1
55.9,Fresh Produce,49.7,3.1,supermarket,packaged,26.9,17,15.0,58.8,0.83,monsoon,Low,5,4,2,0,2
23.88,Fresh Produce,4.8,4.3,event,raw,14.5,2,14.6,31.2,0.33,monsoon,High,5,1,4,0,1
36.98,Fresh Produce,29.8,6.8,restaurant,packaged,9.1,5,22.2,72.9,0.84,summer,Low,5,3,2,2,2
12.72,Fresh Produce,33.9,3.1,restaurant,raw,2.4,6,3.4,46.2,0.93,spring,High,5,3,4,1,1
32.34,Fresh Produce,21.0,5.3,event,processed,8.8,16,7.5,89.4,0.6,monsoon,Moderate,5,1,3,0,3
60.02,Fresh Produce,14.7,3.3,event,frozen,21.7,5,14.4,55.4,0.86,spring,Low,5,1,1,1,2
12.94,Fresh Produce,16.2,4.1,corporate,packaged,19.5,2,0.1,53.4,0.61,monsoon,High,5,0,2,0,1
61.4,Fresh Produce,8.5,3.2,household,processed,19.5,12,20.7,33.2,0.44,monsoon,Low,5,2,3,0,2
44.48,Fresh Produce,24.6,7.7,corporate,processed,7.9,11,5.8,62.1,0.56,winter,Low,5,0,3,3,2
50.88,Fresh Produce,9.7,4.2,corporate,raw,11.2,17,7.1,43.1,0.54,winter,Low,5,0,4,3,2
8.84,Fresh Produce,4.6,7.0,restaurant,packaged,27.8,14,6.6,54.5,0.45,summer,High,5,3,2,2,1
21.53,Fresh Produce,35.4,4.3,restaurant,frozen,27.3,19,3.3,44.8,0.39,monsoon,High,5,3,1,0,1
54.27,Fresh Produce,35.1,4.9,supermarket,raw,3.8,13,0.5,41.4,0.89,spring,Low,5,4,4,1,2
52.77,Fresh Produce,27.2,5.1,event,processed,20.5,14,12.2,67.3,0.4,monsoon,Low,5,1,3,0,2
12.4,Fresh Produce,26.3,4.1,restaurant,frozen,28.5,3,21.0,37.1,0.65,monsoon,High,5,3,1,0,1
1.82,Fresh Produce,19.9,2.6,event,packaged,6.0,4,14.9,44.7,0.71,monsoon,Critical,5,1,2,0,0
68.33,Fresh Produce,49.9,5.2,supermarket,cooked,23.2,7,4.6,30.7,0.41,winter,Low,5,4,0,3,2
9.52,Fresh Produce,6.1,3.9,household,cooked,21.1,10,23.2,48.6,0.8,summer,High,5,2,0,2,1
49.29,Fresh Produce,8.4,5.6,corporate,packaged,23.4,5,23.2,54.3,0.35,spring,Low,5,0,2,1,2
60.21,Fresh Produce,34.5,6.9,event,frozen,24.7,12,3.4,44.0,0.54,monsoon,Low,5,1,1,0,2
54.16,Fresh Produce,19.8,3.6,restaurant,processed,13.7,19,4.7,73.8,0.92,winter,Low,5,3,3,3,2
7.43,Fresh Produce,38.1,5.0,corporate,cooked,4.7,15,11.6,83.2,0.39,winter,High,5,0,0,3,1
51.09,Fresh Produce,21.6,2.9,event,frozen,13.6,15,17.2,59.5,0.41,monsoon,Low,5,1,1,0,2
28.46,Fresh Produce,46.4,7.5,event,frozen,14.8,12,16.0,59.2,0.6,spring,Moderate,5,1,1,1,3
61.76,Fresh Produce,23.8,3.4,household,packaged,19.2,18,20.9,82.9,0.75,spring,Low,5,2,2,1,2
37.85,Fresh Produce,27.1,2.8,corporate,packaged,10.4,4,22.5,39.8,0.66,summer,Low,5,0,2,2,2
39.33,Fresh Produce,37.5,4.2,household,raw,22.9,1,16.7,79.3,0.69,monsoon,Low,5,2,4,0,2
40.52,Fresh Produce,32.5,4.6,restaurant,packaged,22.8,13,1.2,84.3,0.43,winter,Low,5,3,2,3,2
46.5,Fresh Produce,26.4,7.9,event,raw,12.7,16,11.6,50.8,0.4,monsoon,Low,5,1,4,0,2
18.33,Fresh Produce,24.0,7.7,restaurant,processed,21.1,3,18.4,57.5,0.82,spring,High,5,3,3,1,1
50.15,Fresh Produce,47.4,6.7,corporate,cooked,20.6,12,22.2,64.8,0.7,winter,Low,5,0,0,3,2
26.47,Fresh Produce,42.5,2.7,event,cooked,15.4,15,22.8,66.8,0.75,winter,Moderate,5,1,0,3,3
26.11,Fresh Produce,8.0,3.8,supermarket,packaged,6.9,1,21.4,63.0,0.82,monsoon,Moderate,5,4,2,0,3
44.82,Fresh Produce,16.3,2.5,restaurant,cooked,8.5,19,22.1,77.4,0.96,summer,Low,5,3,0,2,2
13.14,Fresh Produce,5.6,2.6,supermarket,raw,26.3,9,15.9,86.5,0.41,monsoon,High,5,4,4,0,1
70.73,Fresh Produce,1.3,5.2,supermarket,raw,28.1,13,5.2,55.0,0.78,winter,Low,5,4,4,3,2
14.03,Fresh Produce,34.9,4.6,household,frozen,15.7,2,20.9,87.6,0.79,spring,High,5,2,1,1,1
0.97,Fresh Produce,17.1,6.7,corporate,frozen,14.4,3,20.0,68.9,0.58,spring,Critical,5,0,1,1,0
49.03,Fresh Produce,27.8,6.0,supermarket,processed,15.9,6,19.8,61.7,0.88,monsoon,Low,5,4,3,0,2
27.56,Fresh Produce,42.6,4.8,supermarket,cooked,3.3,12,22.7,82.8,0.62,winter,Moderate,5,4,0,3,3
71.63,Fresh Produce,1.0,6.4,supermarket,packaged,4.6,2,7.5,49.7,0.85,monsoon,Low,5,4,2,0,2
64.96,Fresh Produce,13.7,3.6,corporate,cooked,11.2,1,17.5,64.4,0.61,monsoon,Low,5,0,0,0,2
